"";"GSM1582753_12183_1271_CD103DC_Rep_2_Mouse430_2_.CEL";"GSM1582754_12187_1271_CD103DC_Rep_3_Mouse430_2_.CEL";"GSM1582755_12177_1271_CD11bcDC_Rep_1_Mouse430_2_.CEL";"GSM1582756_12181_1271_CD11bcDC_Rep_2_Mouse430_2_.CEL";"GSM1582757_12185_1271_CD11bcDC_Rep_3_Mouse430_2_.CEL";"GSM1582758_12176_1271_moDC_Rep_1_Mouse430_2_.CEL";"GSM1582759_12180_1271_moDC_Rep_2_Mouse430_2_.CEL";"t"
"47";6,49740741293547;4,99181327240424;9,69985587111357;9,40858401951096;9,59598373325254;9,76864007239121;9,77199231809201;-13,2735323028844
"48";4,83638149568893;3,93177891741985;8,44002683854868;8,81293825638273;8,53311637581675;10,0717268527247;10,0517012441955;-14,587527517223
"49";6,700843950983;6,20574579633644;10,1464901032051;10,4707918947456;9,88885615675946;10,2961940496826;10,2078626143427;-16,0468349281308
"50";5,16118994942538;4,89177916720097;9,06158525658816;9,49696169967078;9,41890849682736;9,53617056037336;9,73309083415952;-18,4108184045826
"51";10,9035207714044;10,2980952773183;6,33695667063562;5,84024887974535;5,19072984959242;4,36934447879497;4,43864387761976;17,2187464549694
"52";9,87122196707162;10,0203199966471;6,77057158864433;6,33934053224124;6,20455489340218;6,8850277809397;6,77076578473434;12,4734888130536
"53";9,66517313033411;9,54914708226914;6,44690386253726;5,74965108625669;5,87721775863191;6,65385127186279;6,26389182469295;12,3952633245813
"54";10,768735878429;10,7608351041523;4,95608241961297;4,2156424014712;5,04208685913834;4,5249259366593;3,77001678251147;19,4332693747091
"55";5,85238932049324;5,57974637072578;10,4398463569008;10,5956695360067;10,7304382784543;11,2667056669504;11,2314668671382;-11,8845390204333
"56";8,8117110907517;8,61616067147854;4,29514241263313;4,99943675945638;4,80371862042561;5,26879043568485;5,37501544703151;17,1853070825263
"57";12,236886826159;11,9838625748917;9,1531804444741;9,2539316173012;8,40862329861954;9,26184936598774;9,19018786889588;13,6248840117393
"58";8,2361507753264;7,18469759967604;11,7221246080467;11,3609556022608;11,9202704248074;12,4586107911903;12,2336464326301;-15,9011506981478
"59";10,1104747774683;10,4469979387754;7,27717367739883;6,96215133771206;6,62037163082633;10,2091327183423;10,3361927115162;13,1887043247577
"60";6,26148520419565;6,62238429907341;9,99627952492425;9,88552686431046;10,1240645650766;10,7685396897726;10,9583330892968;-11,711936183061
"61";5,48732372661256;5,20568031102551;8,62762101378881;8,69423502456207;8,46915612300138;9,80889370031275;9,73419500284428;-17,3832775933102
"62";9,11957016883976;8,92612884028019;5,44049341109571;4,56084589599591;4,9398849722238;7,51632289777403;7,39840484860258;15,9967060634412
"63";8,46569602838471;8,45998587741373;5,47577668808451;4,58161320682197;4,70612419606902;6,8450439366889;7,43974314470861;11,7943561023873
"64";11,4970449336166;11,4299249167182;8,49816725046249;7,87947183541852;7,9106932304047;8,03668994108198;7,25119091134029;14,2653725956697
"65";10,801458338539;11,2516497649183;7,68683458561035;7,62156116347242;7,8107550611754;6,80061545238675;7,17380186188035;16,388564269989
"66";6,63037179630536;4,14472584719292;10,2888465474358;10,3114924463292;10,4448523643027;11,4680431957877;11,2636486409829;-11,0228826491489
"67";3,69250450467525;4,85728651590483;8,87356439558938;9,33235392406209;9,18158955775205;7,99389428521429;7,74231923445933;-18,5192174402368
"68";5,57581940548961;4,64593435786444;8,63947164637819;9,20362598293971;8,19799801817425;8,83969347800268;8,97314970044183;-11,2908142933797
"69";5,60360202348533;5,94717652129088;9,34635311138618;9,6564547273969;9,40320473900672;5,67991831047408;5,06708281645857;-13,6721343266089
"70";6,05863629428935;5,68535158116811;9,17917970232683;9,53872932257798;9,52927883656456;10,51705783931;10,5205760519986;-15,3271664113978
"71";8,8763690208179;8,91457049370524;5,24244830256484;4,56550119584425;4,6413099262855;7,06846480018592;6,23800333336986;15,412384010327
"72";7,44900307293623;6,59332374870095;10,8835904547785;10,8377195254008;10,8377928479666;11,6492689987095;11,6713840673337;-17,075482146393
"73";9,37992735156328;9,18039113762024;6,24857338930889;6,51193577308618;5,57909054547801;5,75198082960105;5,99891266318582;12,9762334551468
"74";3,91002699590373;3,40628626027351;8,81563681432799;9,21925011643547;9,30277211275622;5,65341166196436;5,34500446096805;-16,5027944448895
"75";5,40470534185712;5,04186883230478;9,56633541045872;8,49098101298323;8,8993523356803;10,5804199720491;10,2251641889906;-7,52248113171226
"76";6,66815657553252;6,85277897943064;10,5578100967706;10,2887887663544;10,5143155171539;9,36192995043465;8,90081242034427;-17,7583141690228
"77";6,98666479628289;4,75191836123164;11,8187251321544;11,7069759207237;11,757818466219;9,64381941077884;9,93993578322075;-9,56135666095209
"78";6,38607258278278;5,93000126509523;9,18673212580063;8,97194555805127;9,14842293141721;7,09036001848903;7,25355592564699;-15,8267179581104
"79";8,60785670537452;8,70745764989502;4,45385122790206;5,16464140270648;5,50147303903411;3,87058117209031;4,51520462670903;9,67716726380388
"80";5,90971630984958;5,14836723536052;8,88023175187178;8,57596226852993;9,01061824890557;8,91558516364367;8,94395278912933;-14,89794217538
"81";4,94573113277556;6,01929890061793;2,6928525684724;2,83312891089554;2,0524146768682;2,10726739014421;2,45042755554534;10,2260768643789
"82";4,59011882627354;5,44410628759965;8,51490424584722;8,76799383361695;8,65535233861045;8,33807973549955;8,83296360723466;-15,8457458315699
"83";6,74969352407453;5,920159860485;10,8582898703531;10,4847768791684;9,68651555920333;11,8846208472077;11,9145873741387;-10,2286023890352
"84";3,78016412967248;3,25791204307622;8,09705879996426;8,55501806027002;8,41916488929174;7,74533692292926;8,10335023598025;-21,7163315828868
"85";9,10126363565994;8,80505266758884;6,82371181053234;5,4085803534559;4,87354338820304;4,22163442848685;4,54170341373225;5,76641016018058
"86";4,55036435615492;4,48945587812546;7,59857503457445;7,82017651581616;7,73635766639421;7,6949812962407;7,2398727031907;-19,7465167262458
"87";5,36461591030963;4,40773558985409;9,16101885986823;9,00300679929765;8,99057911406933;10,0965245700797;10,2711325605041;-13,8385207860991
"88";10,4742581069414;10,0285983189441;7,30205803391122;7,00182123955289;7,1469049739626;7,5506099265219;7,11187832070543;12,4395600368882
"89";9,68258796984924;10,296088593207;6,49641723982326;6,7112565047281;6,59144211382536;5,80699278445631;6,44617700773393;14,3329489174934
"90";6,39147328732532;6,412527178487;3,09152788578488;3,66711655065208;3,64948976258363;3,82376124933683;3,38409384648093;13,9134368143635
"91";5,93728808542512;5,91299324661858;9,95727596939349;9,53357918454853;9,8447936825364;11,0491022047023;10,5884469631169;-17,0210461616355
"92";6,82796987003246;6,13615485130248;3,43100328161588;2,75025902879932;2,82536828253266;3,62140660311321;3,62140660311321;13,9162446540442
"93";5,10444886040087;3,95580426062804;10,500460014661;10,6175037856532;10,6950210982218;11,2538713102695;11,3187555283036;-14,5909989091118
"94";5,82358605238463;5,07182003252053;9,42859496484749;9,8382025134933;9,40467015915853;10,5753286643844;10,2644637411946;-14,0698502884961
"95";8,24063303132781;7,55137545057154;11,6237191018655;11,2027184288363;11,4417075579629;12,2294896485774;12,1589469998897;-15,0900076267599
"96";11,3914255411584;11,3006474817365;7,95260391059964;7,36584308781963;7,54454111642354;10,9028404501318;10,7296752366073;15,1172802174713
"97";7,99234910670475;7,76100988908772;12,2937861351924;12,4280593229046;12,4099816784092;11,3458400821807;11,1111715573464;-19,8083740058936
"98";5,63703051298298;5,75342312190793;9,05272983568211;8,86328006570757;8,62752829429934;10,1909350240633;10,0702678906396;-18,1524671214247
"99";4,04740007196051;3,8518841964154;8,79671170415242;8,58847887570327;9,08602845160002;10,0445994342279;9,69025473334636;-20,1055431855372
"100";8,55317831464415;7,56758085000604;11,5853468635473;11,2369592546651;11,3992642951939;12,8633220481501;12,8878784280392;-11,6730188913044
"101";5,6126697866173;5,86166139072664;9,62919514175541;8,99701276653983;9,67603995200983;8,28354014722273;8,44813190525937;-12,9712655574069
"102";4,063790206803;3,04740192499632;7,77792715986239;8,09070461531363;8,07145147333328;6,7865977405505;6,17309755447222;-10,6058366841755
"103";3,61512297127713;3,52012461244519;6,89849711242455;7,10437413497261;7,44855536571401;6,42983354439324;6,00248398346832;-9,83717316251309
"104";9,71914234382272;9,53577958977314;7,13163171389222;5,96197621165192;6,48427583633164;6,08507882893386;5,81284449026845;7,3285321906265
"105";5,18760837114101;5,27666347303885;1,57068768086057;2,41821822135446;2,11929604898294;1,95692779745189;1,81164921877105;13,7736041957919
"106";5,24536040942947;5,44517228524193;10,1777267093037;10,648373368271;10,5524641572687;9,5249905050783;9,62507509269985;-23,6930379274403
"107";4,91143886394674;4,54905264170918;10,2558073776082;10,4613311358686;10,4020855313919;8,21326572149529;8,17470326768349;-22,3109110852925
"108";7,45640890233807;7,86743916264805;11,3913260586758;11,5644938228179;11,6502044326016;10,4822138307397;9,98848198952969;-14,0982824344
"109";8,94651304006231;8,8951568126225;5,9066691386104;5,7508909130808;5,4887319925401;8,0613003235688;7,76532990002878;15,9426059341716
"110";8,46996280705095;8,69361149706984;5,1161396412491;5,48520629490485;5,29860376726053;4,32515605127622;4,64958022627314;10,0021180206378
"111";6,80396142222714;7,92198116026548;4,2970629915825;3,27585538388888;4,02481187314945;6,16094100844445;5,56565632274695;11,4949782044099
"112";8,74156320247396;8,37094972326492;11,9344354628437;11,8917945405072;12,0464188061903;12,4267567468956;12,329030915437;-22,1127533314037
"113";6,69411293212939;5,92446525214705;10,0955376626853;10,2575017531028;10,2758622488675;10,7802214031368;10,6696716853032;-14,3826358879964
"114";9,13993313139642;8,88249972389903;13,0984784104396;13,1967498988287;13,1707656100289;12,2756339595764;12,0292882773004;-17,7855276286803
"115";9,29183309378388;9,39616498071207;5,94365153969141;6,0251112088788;5,41956969025182;6,05237665266399;5,91834484454754;14,4165824892588
"116";6,33641706648182;7,33539087962395;3,34520175255718;3,88784833539565;3,67452562928885;3,35620873622481;3,31949824174629;13,8943702444375
"117";4,07391432638505;3,66584559575213;7,36381643526665;7,38793078316341;7,20700862067577;7,93487440046578;7,58609725142922;-15,3622619309449
"118";6,86284925769366;6,20376393567103;2,5082221549062;2,39296174286314;2,5344494987608;2,56954454118645;2,47240872441138;16,7970831344751
"119";9,124118811084;7,96451534085488;12,188903799356;11,8929613739917;11,9778378512596;13,5521074161371;13,5495744724306;-11,0906974472191
"120";10,6005737960381;10,5231002513674;7,70940886028016;6,91199848125221;6,80586618260531;5,7426779184383;5,9985606438253;13,5260628234395
"121";6,76193073876809;6,39843233671846;3,56318760779722;3,00315180103652;2,82536648492949;4,04344551967215;4,21856474117744;14,3348857398606
"122";4,19127054630653;4,63791725935973;8,13652857418833;7,90350273492447;7,70866591914323;7,76099312187523;8,45127247047565;-11,2279766933161
"123";4,7794346640348;3,73825648003383;7,11881009691593;7,83204792745076;7,76168372846743;6,71181372044559;6,28258431782483;-12,0278413121385
"124";4,48238855365689;4,19720892253942;7,36369081908828;7,86283113790332;7,32818313132526;4,52463380035051;5,4561023176895;-11,9234624560713
"125";4,21680917731744;3,8784475034161;8,21139013802968;8,57507015000425;8,46922604555086;6,47193878839312;6,13888396126958;-17,2563666226516
"126";9,71007902991913;9,49387690801431;6,41069731918326;6,18384440788556;5,67558702230021;3,47034805670461;3,59149004094704;15,8697438510785
"127";12,1525119890803;11,9115346968625;8,83679795851831;9,05852070538543;8,28344956206395;6,00296491929155;6,12110278563187;10,7639597857676
"128";3,98151847507354;3,89028562578931;7,2979850168667;8,01340769897656;7,82023063663407;6,92748386585898;7,1713004965222;-12,2925686931874
"129";5,43751254144099;3,95528759849648;10,1681437566417;10,5602107529429;10,7471947596472;8,00455884808853;7,54988125549674;-16,5807585801637
"130";11,3868249257364;11,0882285674703;8,14535205671451;7,2483167040482;7,4442314795095;7,23788118251982;6,94765911315659;16,1804975406665
"131";7,77781755514604;7,74703235843293;4,89677708423059;4,76686954865567;4,652649337561;6,01558703420093;5,97996459644153;12,9960437068261
"132";4,99200288756581;4,26056569555336;8,87934081491974;8,65395517105545;9,09077405490524;10,0965947397585;9,77725301827042;-20,8641924580767
"133";9,83729312390726;9,15881718262499;4,05572763328841;4,38302022255717;3,46338178476046;2,11612125297073;2,54453159244376;19,641074130858
"134";9,46478776852659;9,53338461393959;5,45633316258537;6,22382529631335;5,4669605943445;6,77306358141102;5,92166983571679;13,1263451003808
"135";6,91325342356781;7,11234314145122;3,65210488290435;3,86429235295087;3,61002097799328;4,43189011862585;3,63326694005415;16,0692551564206
"136";4,05100871516678;1,79309377209657;6,52922560924106;6,28809398023621;6,47793308066985;6,96649271062253;6,19280918235339;-7,69037839564763
"137";4,61742698001377;4,84694250143426;8,48862430814904;7,73809998309362;8,26779585449201;6,1986065039063;5,87007046159525;-10,6655070270444
"138";10,2573655888894;10,2389668418015;6,379789547529;5,83424834421742;3,95581831003849;4,64079814290887;4,59380991681959;9,93894991531785
"139";8,53529626160165;7,8179847264371;4,40998894161615;4,03601693876052;3,8572248299724;2,80807181180785;2,80539299002315;17,2250010519209
"140";4,11535934177799;4,38494221516908;8,09462410230532;7,77445166192796;8,4485387253583;6,55193543754897;6,76952612733883;-14,0967801959666
"141";4,31429248645076;4,32540695992232;8,18876833948366;7,82485168660556;8,22528679950433;9,37033084449886;8,91254866176483;-18,6734159658717
"142";7,1034501656486;7,80943624282175;4,95313789790606;4,28549604597884;3,97322078202184;6,09440611756892;5,2832260142786;9,03191995743973
"143";5,81862353042401;6,55769322981423;9,60692065058175;10,6072406251905;9,89376246548405;8,49050984311686;8,59396773337296;-14,9144706220415
"144";5,57577444448062;4,97450492412402;8,53195035828162;8,58251213056843;8,38173902637187;9,52258626783523;9,69665111682159;-16,4222277519887
"145";4,65812426499639;4,73586438160371;8,23774476282488;8,76104162089841;8,17625417665706;9,31263863584546;9,24422372384619;-16,5203334514928
"146";7,58228404491453;8,47867370832227;4,43294319019047;4,80192338799576;4,25326649515038;5,89016743878372;6,13842974299347;13,7797735163077
"147";4,98742526919098;5,7163889401445;8,17156807658979;8,53721817603395;8,62831526033156;7,532041740847;7,55012080429115;-13,8062134077724
"148";12,8598206652278;12,8969779362263;9,09536660706822;8,85001555394782;7,9906772512611;6,53249099976467;6,33628779980196;12,5686377165505
"149";8,33315537376647;9,42220368086106;4,50302922699399;5,42656616311167;5,20881111725065;4,56054081765601;2,1578497333909;8,06888500633576
"150";5,94911745900392;4,63935605246789;11,1664890685978;11,531442490215;11,540131754277;10,3984808919946;10,3755583443914;-14,374675826848
"151";7,22025137866673;6,51687355874966;11,5876389882451;11,5233566225332;11,7857837462234;12,07513661809;12,0471269564815;-18,3690249039111
"152";9,4362265589491;9,53347328978876;6,73070636807759;5,3527055007228;6,29453647936935;6,51484238604365;6,53184517439167;11,259936162764
"153";5,92723012594867;6,44846056197021;10,4499506284418;10,7275371284722;10,3104896855925;7,16498577468697;7,57497038701286;-15,1690020642144
"154";7,48518486565679;8,04006890038039;2,98733259641006;3,68508257450625;2,31969118078119;2,34139210021563;2,02176922097646;16,3341181766916
"155";7,09366725695312;6,49676468718235;3,32857872057891;3,78177349407554;3,93259162303487;2,78229739350743;3,34154208362997;11,9808661880452
"156";7,58804351377201;6,90094540896427;12,0833035430779;12,3059073743396;11,9647163953985;12,4179735140575;12,538777400291;-19,6771675060666
"157";6,72186613800376;7,73014736883619;3,81921585578051;3,76503449733719;4,0811806333934;3,77742770402922;3,45015943410165;12,4972051638926
"158";8,93746703536742;9,12699487434061;5,3527055007228;5,2594194273821;5,59019350677517;4,94441595511108;4,90263214431652;16,4289713768504
"159";4,10964074655262;2,77725632586513;9,76408957921162;8,70889492865842;8,67844528527705;11,753593924904;11,5153789319068;-14,6509275492201
"160";8,88571452790885;8,66317526071083;6,09514406447337;5,7124333212451;5,40705715627931;5,19763401136257;5,37714424873784;11,8776924981503
"161";11,9163222244511;11,7164575169338;7,59531438892474;7,49833753903831;6,87534675275154;6,41022498749933;6,29689294578844;22,541748136963
"162";6,37443250804452;6,02517060282759;2,00069583030148;2,18662542170576;2,14003651355845;2,60107449799114;2,19058086262985;18,5923488227444
"163";7,7002320632598;8,57656701020094;5,37516626248647;5,00279163396349;4,86449253241575;4,95517260568464;4,80556837953485;14,1811752979348
"164";6,32346593943392;5,75162609871944;9,83588362716276;8,85988222880302;9,30849780693182;13,1894813389964;13,2317961387283;-10,8712296073311
"165";11,8801814148476;12,2745987888046;9,71675076162293;8,10090787268298;9,19147365584558;9,77560262837738;9,06944343475152;8,34425838404801
"166";4,17283802765643;4,52983555116584;7,81773014011179;7,7760525827688;7,58274734757082;7,81769921710323;7,77555435803248;-15,2209896887056
"167";9,11837447831827;9,03028607766482;5,26532473934618;6,46781496444596;5,53354504924594;5,67003140935337;5,83870043052498;12,0701203215195
"168";12,0904151857194;11,6510971579503;9,23828795922513;8,13334339469666;8,75878485597779;7,32415458410097;7,39168918189226;11,5185401176322
"169";5,20777668617934;5,39844078789586;8,62957267947873;8,37411171330744;8,86795231716617;10,8340563103109;10,9907935069146;-14,6485058330541
"170";5,59236564885182;5,89348870697612;9,23789886222964;9,92497855005723;9,79306267451213;11,4847511486707;11,7518519060336;-17,2776238201634
"171";8,32584528860468;7,10349656128333;3,80758687305999;4,30071243987706;4,0898691262562;3,88899292065797;4,49202826961415;11,1978685084646
"172";4,46287646615712;5,49484793064068;8,15555334158044;7,83583618733926;8,64576125484285;7,39131601230722;6,94377291226718;-8,4775254805547
"173";6,79043788492312;8,14333982412238;3,51343124380043;3,53055750531102;3,33649581708469;2,90393059620141;3,43524122643062;13,0869249226649
"174";8,78346018726267;8,18005108941403;11,4586852205225;11,509198124415;11,660604428654;11,2608274142151;11,2278575569383;-17,4016101527619
"175";8,78310915873285;8,98578850815019;4,63810134832963;5,13382839006544;4,54272285247367;3,85509508151973;4,52692807461119;15,1981600427659
"176";7,44791106713923;6,4044802958881;11,3888213993366;10,7947347780088;10,9754081678911;11,8282163206259;11,9174916387384;-13,5722279800252
"177";6,15745770687873;5,58635430103543;10,3257740666304;10,4801813948383;10,1489116457395;11,6908544479008;11,6768866501763;-16,6099119105355
"178";5,1800197375916;4,8349381719464;8,54273839958303;8,90389106707536;8,41483840526131;9,69307602419993;9,57195605579444;-13,6725164285171
"179";8,4588416519732;8,41367604381545;12,1127104536156;12,239833466333;12,3976162505092;9,42687214139241;9,13416916827691;-11,9842333524875
"180";4,99493990315495;3,94858613915634;9,39255726710489;10,0757219041045;9,83970082826677;8,87814270642426;8,37652821528039;-17,8250571321907
"181";9,92131372744922;9,82808503543662;6,06842624873098;4,50511069990547;4,63105653582115;3,86373592198071;4,30530421202016;14,0571756258535
"182";4,10143457803185;4,13226134160357;8,16702623397149;7,90164023970475;7,53951058469384;9,86666454772494;10,0260315490917;-20,2821920258277
"183";6,26352125639637;5,81811558935714;9,76534133757059;10,0349219483808;9,61172794775653;6,54598695455121;6,52057006559505;-19,8234165992915
"184";5,8463306382889;5,3611299252397;8,620123189362;8,21004784531516;8,79744190359155;8,5492225072021;8,66128599577699;-14,3088882129721
"185";8,57733484690432;8,53981506416622;5,42615098669261;5,13614471824989;5,72699302573549;8,22383989241216;8,27287339875288;11,4010795171188
"186";6,74263646627168;6,51605353175051;10,434872783812;10,3698599125354;11,0617181710949;11,0090174935076;10,5119089371844;-13,9140747665935
"187";7,70410107480492;7,53420075913167;4,28840650787078;4,19916998430171;4,39504315023568;4,10740155210899;4,59266161413195;16,1706180165761
"188";6,77516310056526;6,01210280676302;2,25791380526548;2,89827687039889;2,60762473444171;2,49322479964784;2,03615971394187;9,71455463407422
"189";7,47086298214637;7,59418308485908;2,91163796025995;3,11158390380248;3,75216826673297;2,72462320660738;2,75799203371715;13,4513688291306
"190";9,35436751768019;9,76325374422509;5,88535783055155;5,84205821811184;5,9987644288199;4,07042910208799;4,71089036369904;10,5007723386651
"191";5,68399078536051;5,98972526143246;2,38370288978347;2,41744485070329;2,51601704427176;3,15334565426263;3,35688279172141;10,6134531547474
"192";7,67498229140097;7,27050591046265;3,38688834268757;3,2292631905094;3,36975886233073;2,86623899220768;2,21242465939912;18,699106515113
"193";2,98326392224542;3,61238278382912;8,10097170995165;8,66617196214658;8,36352977155514;9,08796391393016;8,94237478878428;-21,0309062435357
"194";5,8288306958234;5,51831955508105;8,70497988375793;9,05648927041662;8,7601678316231;8,31225619236309;8,03600119264162;-17,61307769153
"195";7,81741030795729;7,05417660876128;10,5573042992345;10,5277161761922;10,6506306808221;10,6595342811462;10,9435583214451;-15,499688856826
"196";10,2010530860978;10,5585877724565;5,96595520718714;5,84107676150997;6,18434726783798;5,16118994942538;5,75632869065666;21,984606346461
"197";9,3291968411159;8,92958946078272;6,24975032491973;6,05529756636391;5,7443000111937;6,67754724250188;6,24046591384549;12,4089940130805
"198";10,8106882022501;10,8879509166421;7,82740025687341;7,17149898312116;7,07578526123475;7,23069501000098;7,18432937672708;11,8812858703131
"199";10,7671801070097;10,8609826572152;7,38983759523465;7,12544756527941;7,79763075566389;6,37168012577305;6,49920065121179;10,3653822372601
